24000.7	3.05969	1.0199	1.0199	1.0199	0.334372	0.334372	0.334372	233.848	-1.78254	4.35021	-1.46303	233.855
24000.7	29.1857	9.72858	9.72858	9.72858	2.38579	2.38579	2.38579	241.869	-1.95706	40.1401	-10.1888	241.877
27000.7	3.92352	1.30784	1.30784	1.30784	0.428622	0.428622	0.428622	230.556	-2.36321	5.65289	-1.91702	230.568
27000.7	40.0795	13.3598	13.3598	13.3598	3.4151	3.4151	3.4151	241.601	-2.68592	55.1333	-14.7482	241.616
30000.7	4.15249	1.38416	1.38416	1.38416	0.17411	0.17411	0.17411	230.566	-3.05551	5.99226	-0.834552	230.587
30000.7	41.202	13.734	13.734	13.734	2.67452	2.67452	2.67452	241.746	-2.77094	56.6773	-11.713	241.762
33000.7	3.95191	1.3173	1.3173	1.3173	0.252838	0.252838	0.252838	231.384	-2.21878	5.68215	-1.14721	231.394
33000.7	37.3794	12.4598	12.4598	12.4598	3.09579	3.09579	3.09579	241.681	-2.50602	51.4164	-13.3426	241.694
36000.7	3.56596	1.18865	1.18865	1.18865	0.352289	0.352289	0.352289	235.062	-0.856359	5.05122	-1.51711	235.064
36000.7	23.8035	7.93449	7.93449	7.93449	2.69661	2.69661	2.69661	241.832	-1.58734	32.7354	-11.3656	241.837
39000.7	3.26202	1.08734	1.08734	1.08734	0.354604	0.354604	0.354604	235.782	-0.214978	4.61026	-1.50815	235.782
39000.7	20.4953	6.83178	6.83178	6.83178	3.0844	3.0844	3.0844	241.768	-1.3578	28.185	-12.916	241.772
42000.7	3.05132	1.01711	1.01711	1.01711	0.21811	0.21811	0.21811	236.865	0.324132	4.29529	-0.914941	236.865
42000.7	16.2783	5.42608	5.42608	5.42608	3.0969	3.0969	3.0969	241.785	-1.07083	22.3846	-12.9076	241.787
45000.7	3.45174	1.15058	1.15058	1.15058	0.449808	0.449808	0.449808	235.817	0.497571	4.88312	-1.89714	235.818
45000.7	19.1637	6.38791	6.38791	6.38791	3.76191	3.76191	3.76191	241.635	-1.25928	26.3543	-15.7059	241.638
48000.7	3.79627	1.26542	1.26542	1.26542	0.389964	0.389964	0.389964	236.035	0.46463	5.3644	-1.64158	236.036
48000.7	18.4185	6.13949	6.13949	6.13949	3.62596	3.62596	3.62596	241.666	-1.21019	25.329	-15.1308	241.669
51000.7	3.29057	1.09686	1.09686	1.09686	0.248107	0.248107	0.248107	236.932	0.0205753	4.62952	-1.04676	236.932
51000.7	16.483	5.49434	5.49434	5.49434	2.74009	2.74009	2.74009	241.857	-1.08894	22.6658	-11.4314	241.859
54000.7	2.96927	0.989757	0.989757	0.989757	0.110447	0.110447	0.110447	236.27	-0.695065	4.18769	-0.479783	236.271
54000.7	19.7535	6.5845	6.5845	6.5845	2.35872	2.35872	2.35872	241.92	-1.31585	27.1638	-9.89773	241.924
57000.7	2.88662	0.962207	0.962207	0.962207	0.061373	0.061373	0.061373	235.306	-0.845506	4.08818	-0.275512	235.308
57000.7	23.1322	7.71073	7.71073	7.71073	2.68466	2.68466	2.68466	241.837	-1.54183	31.8119	-11.3039	241.842
60000.7	3.38329	1.12776	1.12776	1.12776	0.391008	0.391008	0.391008	232.75	-1.5399	4.83405	-1.71193	232.756
60000.7	32.1231	10.7077	10.7077	10.7077	3.17155	3.17155	3.17155	241.693	-2.14762	44.1828	-13.5148	241.702
63000.7	-0.790457	-0.263486	-0.263486	-0.263486	0.281495	0.281495	0.281495	232.853	-1.64558	-1.14004	-1.20084	232.859
63000.7	32.4947	10.8316	10.8316	10.8316	3.07432	3.07432	3.07432	241.711	-2.17404	44.6941	-13.121	241.721
66000.7	-0.367164	-0.122388	-0.122388	-0.122388	0.591892	0.591892	0.591892	229.61	-2.03447	-0.555823	-2.57289	229.619
66000.7	43.0584	14.3528	14.3528	14.3528	4.154	4.154	4.154	241.432	-2.87986	59.2349	-17.9122	241.45
69000.7	-0.386104	-0.128701	-0.128701	-0.128701	0.476602	0.476602	0.476602	228.118	-2.39279	-0.586038	-2.08313	228.131
69000.7	48.3789	16.1263	16.1263	16.1263	4.64478	4.64478	4.64478	241.301	-3.23597	66.5604	-20.1415	241.323
72000.7	5.59747	1.86582	1.86582	1.86582	0.40443	0.40443	0.40443	226.081	-3.37308	8.22436	-1.91157	226.106
72000.7	55.4565	18.4855	18.4855	18.4855	4.45916	4.45916	4.45916	241.298	-3.71952	76.3057	-19.6562	241.326
75000.7	4.67192	1.55731	1.55731	1.55731	0.432917	0.432917	0.432917	228.876	-2.54699	6.78226	-1.96696	228.891
75000.7	45.6189	15.2063	15.2063	15.2063	3.99121	3.99121	3.99121	241.451	-3.05592	62.7594	-17.3244	241.471
78000.7	3.78662	1.26221	1.26221	1.26221	0.4146	0.4146	0.4146	229.838	-2.38952	5.47238	-1.86078	229.85
78000.7	42.4154	14.1385	14.1385	14.1385	3.72312	3.72312	3.72312	241.525	-2.84118	58.349	-16.1015	241.541
81000.7	3.15857	1.05286	1.05286	1.05286	0.286949	0.286949	0.286949	232.79	-1.89478	4.51244	-1.26938	232.798
81000.7	32.674	10.8913	10.8913	10.8913	2.7925	2.7925	2.7925	241.768	-2.18954	44.9405	-11.9573	241.778
84000.7	2.66484	0.88828	0.88828	0.88828	0.330866	0.330866	0.330866	234.426	-1.14043	3.78221	-1.42979	234.429
84000.7	26.435	8.81167	8.81167	8.81167	2.79591	2.79591	2.79591	241.798	-1.76516	36.3559	-11.8284	241.805
