600.8	Load.LD8	3.00918	235.132
600.8	Load.LD9	3.42805	235.064
600.8	Load.LD10	3.51364	235.029
660.8	Load.LD3	3.18123	236.728
660.8	Load.LD2	3.12363	236.882
660.8	Load.LD1	3.7317	237.066
660.8	Load.LD4	3.14438	236.569
660.8	Load.LD5	2.9435	236.441
660.8	Load.LD6	3.68974	236.309
660.8	Load.LD7	3.10998	236.212
660.8	Load.LD8	3.14997	236.145
660.8	Load.LD9	3.42399	236.074
660.8	Load.LD10	3.72052	236.037
720.8	Load.LD3	3.20772	237.453
720.8	Load.LD2	3.42865	237.589
720.8	Load.LD1	3.28262	237.759
720.8	Load.LD4	3.64463	237.306
720.8	Load.LD5	3.75432	237.194
720.8	Load.LD6	3.57432	237.075
720.8	Load.LD7	3.26066	236.991
720.8	Load.LD8	3.2145	236.939
720.8	Load.LD9	3.42719	236.874
720.8	Load.LD10	3.18626	236.843
780.8	Load.LD3	3.78215	236.828
780.8	Load.LD2	3.70247	236.986
780.8	Load.LD1	3.76942	237.179
780.8	Load.LD4	3.97534	236.663
780.8	Load.LD5	3.78022	236.535
780.8	Load.LD6	3.56586	236.398
780.8	Load.LD7	4.19655	236.294
780.8	Load.LD8	3.55923	236.232
780.8	Load.LD9	4.24674	236.159
780.8	Load.LD10	3.39709	236.125
840.8	Load.LD3	3.57932	237.492
840.8	Load.LD2	3.38223	237.631
840.8	Load.LD1	3.19138	237.802
840.8	Load.LD4	3.32478	237.35
840.8	Load.LD5	3.7497	237.24
840.8	Load.LD6	3.22829	237.125
840.8	Load.LD7	3.28548	237.043
840.8	Load.LD8	3.15096	236.992
840.8	Load.LD9	3.0235	236.932
840.8	Load.LD10	3.23753	236.901
900.8	Load.LD3	2.71835	236.868
900.8	Load.LD2	2.83731	237.022
900.8	Load.LD1	3.4363	237.204
900.8	Load.LD4	3.0928	236.714
900.8	Load.LD5	3.44489	236.589
900.8	Load.LD6	3.22673	236.47
900.8	Load.LD7	3.16918	236.382
900.8	Load.LD8	3.14436	236.324
900.8	Load.LD9	2.71709	236.271
900.8	Load.LD10	2.91661	236.243
960.8	Load.LD3	2.69745	235.648
960.8	Load.LD2	3.20108	235.836
960.8	Load.LD1	2.71353	236.056
960.8	Load.LD4	2.69722	235.473
960.8	Load.LD5	2.80033	235.324
960.8	Load.LD6	3.03694	235.191
960.8	Load.LD7	2.69146	235.087
960.8	Load.LD8	2.99911	235.009
960.8	Load.LD9	2.99056	234.949
960.8	Load.LD10	3.19135	234.918
1020.8	Load.LD3	2.96014	232.296
1020.8	Load.LD2	3.12704	232.591
1020.8	Load.LD1	2.97085	232.916
1020.8	Load.LD4	3.1236	232.032
1020.8	Load.LD5	2.92732	231.797
1020.8	Load.LD6	3.01895	231.591
1020.8	Load.LD7	2.88946	231.416
1020.8	Load.LD8	3.43883	231.268
1020.8	Load.LD9	3.5619	231.152
1020.8	Load.LD10	3.56617	231.071
1080.8	Load.LD3	4.80162	228.902
1080.8	Load.LD2	3.78451	229.3
1080.8	Load.LD1	3.79357	229.735
1080.8	Load.LD4	4.037	228.551
1080.8	Load.LD5	4.42729	228.24
1080.8	Load.LD6	4.47602	227.972
1080.8	Load.LD7	4.62837	227.749
1080.8	Load.LD8	4.72457	227.573
1080.8	Load.LD9	4.30966	227.442
1080.8	Load.LD10	4.34441	227.353
1140.8	Load.LD3	5.69292	226.521
1140.8	Load.LD2	4.62757	226.969
1140.8	Load.LD1	5.72768	227.464
1140.8	Load.LD4	4.83965	226.131
1140.8	Load.LD5	5.7758	225.788
1140.8	Load.LD6	4.51566	225.502
1140.8	Load.LD7	4.6127	225.262
1140.8	Load.LD8	4.72494	225.068
1140.8	Load.LD9	5.38949	224.921
1140.8	Load.LD10	4.57744	224.827
1200.8	Load.LD3	5.63183	226.172
1200.8	Load.LD2	5.43422	226.633
1200.8	Load.LD1	5.18933	227.149
1200.8	Load.LD4	5.26796	225.767
1200.8	Load.LD5	4.86892	225.415
1200.8	Load.LD6	5.28248	225.112
1200.8	Load.LD7	4.46155	224.862
1200.8	Load.LD8	4.76861	224.655
1200.8	Load.LD9	5.48158	224.496
1200.8	Load.LD10	5.52652	224.394
1260.8	Load.LD3	4.31119	229.472
1260.8	Load.LD2	4.30514	229.838
1260.8	Load.LD1	4.16977	230.248
1260.8	Load.LD4	3.68553	229.148
1260.8	Load.LD5	4.38429	228.861
1260.8	Load.LD6	3.74037	228.617
1260.8	Load.LD7	3.7832	228.41
1260.8	Load.LD8	4.1154	228.242
1260.8	Load.LD9	4.55305	228.115
1260.8	Load.LD10	3.70822	228.032
1320.8	Load.LD3	3.92814	230.243
1320.8	Load.LD2	3.58591	230.597
1320.8	Load.LD1	3.65941	230.984
1320.8	Load.LD4	4.01983	229.929
1320.8	Load.LD5	3.83866	229.654
1320.8	Load.LD6	3.97589	229.418
1320.8	Load.LD7	3.65433	229.221
1320.8	Load.LD8	3.87484	229.06
1320.8	Load.LD9	3.98609	228.935
1320.8	Load.LD10	3.87185	228.851
1380.8	Load.LD3	3.10333	232.766
1380.8	Load.LD2	3.12763	233.041
1380.8	Load.LD1	3.09286	233.346
1380.8	Load.LD4	2.90361	232.523
1380.8	Load.LD5	2.85286	232.309
1380.8	Load.LD6	2.90868	232.123
1380.8	Load.LD7	2.68996	231.966
1380.8	Load.LD8	2.96669	231.835
1380.8	Load.LD9	2.84467	231.732
1380.8	Load.LD10	3.01444	231.657
1440.8	Load.LD3	0	241.271
1440.8	Load.LD2	0	241.316
1440.8	Load.LD1	0	241.36
1440.8	Load.LD4	0	241.227
1440.8	Load.LD5	0	241.183
1440.8	Load.LD6	0	241.138
1440.8	Load.LD7	0	241.094
1440.8	Load.LD8	0	241.05
1440.8	Load.LD9	0	241.006
1440.8	Load.LD10	0	240.961
1500.8	Load.LD3	0	241.271
1500.8	Load.LD2	0	241.316
1500.8	Load.LD1	0	241.36
1500.8	Load.LD4	0	241.227
1500.8	Load.LD5	0	241.183
1500.8	Load.LD6	0	241.138
1500.8	Load.LD7	0	241.094
1500.8	Load.LD8	0	241.05
1500.8	Load.LD9	0	241.006
1500.8	Load.LD10	0	240.961
1560.8	Load.LD3	0	241.271
1560.8	Load.LD2	0	241.316
1560.8	Load.LD1	0	241.36
1560.8	Load.LD4	0	241.227
1560.8	Load.LD5	0	241.183
1560.8	Load.LD6	0	241.138
1560.8	Load.LD7	0	241.094
1560.8	Load.LD8	0	241.05
1560.8	Load.LD9	0	241.006
1560.8	Load.LD10	0	240.961
1620.8	Load.LD3	0	241.271
1620.8	Load.LD2	0	241.316
1620.8	Load.LD1	0	241.36
1620.8	Load.LD4	0	241.227
1620.8	Load.LD5	0	241.183
1620.8	Load.LD6	0	241.138
1620.8	Load.LD7	0	241.094
1620.8	Load.LD8	0	241.05
1620.8	Load.LD9	0	241.006
1620.8	Load.LD10	0	240.961
1680.8	Load.LD3	0	241.271
1680.8	Load.LD2	0	241.316
1680.8	Load.LD1	0	241.36
1680.8	Load.LD4	0	241.227
1680.8	Load.LD5	0	241.183
1680.8	Load.LD6	0	241.138
1680.8	Load.LD7	0	241.094
1680.8	Load.LD8	0	241.05
1680.8	Load.LD9	0	241.006
1680.8	Load.LD10	0	240.961
1740.8	Load.LD3	0	241.271
1740.8	Load.LD2	0	241.316
1740.8	Load.LD1	0	241.36
1740.8	Load.LD4	0	241.227
1740.8	Load.LD5	0	241.183
1740.8	Load.LD6	0	241.138
1740.8	Load.LD7	0	241.094
1740.8	Load.LD8	0	241.05
1740.8	Load.LD9	0	241.006
1740.8	Load.LD10	0	240.961
1800.8	Load.LD3	0	241.271
1800.8	Load.LD2	0	241.316
1800.8	Load.LD1	0	241.36
1800.8	Load.LD4	0	241.227
1800.8	Load.LD5	0	241.183
1800.8	Load.LD6	0	241.138
1800.8	Load.LD7	0	241.094
1800.8	Load.LD8	0	241.05
1800.8	Load.LD9	0	241.006
1800.8	Load.LD10	0	240.961
1860.8	Load.LD3	0	241.271
1860.8	Load.LD2	0	241.316
1860.8	Load.LD1	0	241.36
1860.8	Load.LD4	0	241.227
1860.8	Load.LD5	0	241.183
1860.8	Load.LD6	0	241.138
1860.8	Load.LD7	0	241.094
1860.8	Load.LD8	0	241.05
1860.8	Load.LD9	0	241.006
1860.8	Load.LD10	0	240.961
1920.8	Load.LD3	0	241.271
1920.8	Load.LD2	0	241.316
1920.8	Load.LD1	0	241.36
1920.8	Load.LD4	0	241.227
1920.8	Load.LD5	0	241.183
1920.8	Load.LD6	0	241.138
1920.8	Load.LD7	0	241.094
1920.8	Load.LD8	0	241.05
1920.8	Load.LD9	0	241.006
1920.8	Load.LD10	0	240.961
1980.8	Load.LD3	0	241.271
1980.8	Load.LD2	0	241.316
1980.8	Load.LD1	0	241.36
1980.8	Load.LD4	0	241.227
1980.8	Load.LD5	0	241.183
1980.8	Load.LD6	0	241.138
1980.8	Load.LD7	0	241.094
1980.8	Load.LD8	0	241.05
1980.8	Load.LD9	0	241.006
1980.8	Load.LD10	0	240.961
2040.8	Load.LD3	0	241.271
2040.8	Load.LD2	0	241.316
2040.8	Load.LD1	0	241.36
2040.8	Load.LD4	0	241.227
2040.8	Load.LD5	0	241.183
2040.8	Load.LD6	0	241.138
2040.8	Load.LD7	0	241.094
2040.8	Load.LD8	0	241.05
2040.8	Load.LD9	0	241.006
2040.8	Load.LD10	0	240.961
