LD4	1440.8	0.143014277705	236.229
LD8	1440.8	0.143155108041	235.746
LD1	1440.8	0.143316502634	236.763
LD10	1440.8	0.143567292728	235.604
LD5	1440.8	0.143759894253	236.083
PV2	1440.81	0.133969261487	236.392
PV1	1440.81	0.134325062448	236.763
PV3	1440.81	0.134459351544	236.083
BAT1	1440.81	0.134751188817	235.604
PV4	1440.81	0.137097323232	235.746
LD6	1680.8	0.113675820138	235.954
LD7	1680.8	0.113807608579	235.842
LD3	1680.8	0.113930411292	236.392
LD9	1680.8	0.11404592582	235.668
LD2	1680.8	0.132461707979	236.57
LD4	1680.8	0.132633452053	236.229
LD8	1680.8	0.132804596568	235.746
LD1	1680.8	0.132920382262	236.763
LD10	1680.8	0.133084079052	235.604
LD5	1680.8	0.133206949247	236.083
PV2	1680.81	0.123330317885	236.392
PV1	1680.81	0.123476242655	236.763
PV3	1680.81	0.123618522127	236.083
BAT1	1680.81	0.123878978033	235.604
PV4	1680.81	0.124111722415	235.746
LD6	1920.8	0.088071938803	236.391
LD7	1920.8	0.088418579084	236.286
LD3	1920.8	0.127335885327	236.794
LD9	1920.8	0.135524452627	236.122
LD2	1920.8	0.135728524705	236.961
LD4	1920.8	0.135919803183	236.643
LD8	1920.8	0.136327107798	236.197
LD1	1920.8	0.136519247562	237.145
LD10	1920.8	0.136807221381	236.06
LD5	1920.8	0.136954550523	236.51
PV2	1920.81	0.149578557243	236.794
PV1	1920.81	0.149934226423	237.145
PV3	1920.81	0.150341786751	236.51
BAT1	1920.81	0.150493677111	236.06
PV4	1920.81	0.150762991598	236.197
LD6	2160.8	0.133599931176	236.391
LD3	2160.8	0.133714136228	236.794
LD9	2160.8	0.133946236175	236.122
LD2	2160.8	0.134127545452	236.961
LD4	2160.8	0.134358680608	236.643
LD8	2160.8	0.134618502837	236.197
LD1	2160.8	0.134772890149	237.145
LD10	2160.8	0.134970050081	236.06
LD5	2160.8	0.135099243147	236.51
PV2	2160.81	0.125314458417	236.794
PV1	2160.81	0.127325336131	237.145
PV3	2160.81	0.127544347266	236.51
BAT1	2160.81	0.127753177873	236.06
PV4	2160.81	0.145145240441	236.197
LD6	2400.8	0.110365724516	236.391
LD7	2400.8	0.148529803923	236.286
LD3	2400.8	0.148649264822	236.794
LD9	2400.8	0.148895782933	236.122
LD2	2400.8	0.149122823622	236.961
LD4	2400.8	0.149418424064	236.643
LD8	2400.8	0.14954089915	236.197
LD1	2400.8	0.14971958679	237.145
LD10	2400.8	0.149888927292	236.06
LD5	2400.8	0.150026676191	236.51
PV1	2400.81	0.140170093448	237.145
PV3	2400.81	0.140408596573	236.51
BAT1	2400.81	0.140553663417	236.06
PV4	2400.81	0.140762188346	236.197
LD6	2640.8	0.118066721812	236.391
LD7	2640.8	0.11983639666	236.286
LD3	2640.8	0.119999915993	236.794
LD9	2640.8	0.120189238504	236.122
LD2	2640.8	0.120311504871	236.961
LD4	2640.8	0.120522914917	236.643
LD8	2640.8	0.120678637557	236.197
LD1	2640.8	0.154798631455	237.145
LD10	2640.8	0.155023778923	236.06
LD5	2640.8	0.155242803991	236.51
PV2	2640.81	0.145415759147	236.794
PV1	2640.81	0.145693197859	237.145
PV3	2640.81	0.14586256866	236.51
BAT1	2640.81	0.146104979923	236.06
PV4	2640.81	0.146340902197	236.197
LD7	2880.8	0.087269564565	236.844
LD3	2880.8	0.090807627895	237.312
LD2	2880.8	0.138282905981	237.463
LD4	2880.8	0.138627986114	237.174
LD8	2880.8	0.138776533561	236.759
LD1	2880.8	0.139043001659	237.629
LD10	2880.8	0.139204955585	236.63
LD5	2880.8	0.154523599677	237.051
PV2	2880.81	0.144700715269	237.312
PV1	2880.81	0.144819908766	237.629
PV3	2880.81	0.144994918532	237.051
BAT1	2880.81	0.145182915237	236.63
PV4	2880.81	0.145339019106	236.759
LD6	3120.8	0.127471414254	236.94
LD7	3120.8	0.127599792341	236.844
LD3	3120.8	0.127932063831	237.312
LD9	3120.8	0.128138762716	236.688
LD2	3120.8	0.128259223175	237.463
LD4	3120.8	0.128450743014	237.174
LD8	3120.8	0.128762371241	236.759
LD1	3120.8	0.129126758765	237.629
LD10	3120.8	0.129249988781	236.63
LD5	3120.8	0.129628611596	237.051
PV2	3120.81	0.119823032251	237.312
PV1	3120.81	0.119996217875	237.629
PV3	3120.81	0.128220821688	237.051
BAT1	3120.81	0.128430683749	236.63
LD6	3360.8	0.096384671069	236.94
LD7	3360.8	0.11674002275	236.844
LD3	3360.8	0.11689454888	237.312
LD9	3360.8	0.117107498625	236.688
LD2	3360.8	0.117302675424	237.463
LD4	3360.8	0.117649851403	237.174
LD8	3360.8	0.117779138522	236.759
LD1	3360.8	0.129895078539	237.629
LD10	3360.8	0.130012574233	236.63
LD5	3360.8	0.130126607532	237.051
PV2	3360.81	0.12046082172	237.312
PV1	3360.81	0.12623614369	237.629
PV3	3360.81	0.126553479417	237.051
BAT1	3360.81	0.127087488588	236.63
PV4	3360.81	0.12731428341	236.759
LD6	3600.8	0.134781303772	237.163
LD7	3600.8	0.134941955942	237.067
LD3	3600.8	0.135151203413	237.525
LD9	3600.8	0.13543706574	236.913
LD2	3600.8	0.15026560307	237.672
LD4	3600.8	0.150474235196	237.391
LD8	3600.8	0.150599418832	236.984
LD1	3600.8	0.150784575687	237.833
LD10	3600.8	0.150898284533	236.856
LD5	3600.8	0.151298659392	237.27
PV2	3600.81	0.141501247982	237.525
PV1	3600.81	0.141827889715	237.833
PV3	3600.81	0.141981442646	237.27
BAT1	3600.81	0.142192339804	236.856
PV4	3600.81	0.142321549941	236.984
LD6	3840.8	0.105851384238	237.163
LD7	3840.8	0.115167336379	237.067
LD3	3840.8	0.115309930631	237.525
LD2	3840.8	0.115468856496	237.672
LD4	3840.8	0.115880279193	237.391
LD8	3840.8	0.116004671756	236.984
LD1	3840.8	0.116122205957	237.833
LD10	3840.8	0.117438416757	236.856
LD5	3840.8	0.128966044008	237.27
PV2	3840.81	0.119177399868	237.525
PV1	3840.81	0.125358521573	237.833
PV3	3840.81	0.125703125774	237.27
BAT1	3840.81	0.125879414943	236.856
PV4	3840.81	0.126180822245	236.984
LD6	4080.8	0.116631058507	237.163
LD7	4080.8	0.116911270694	237.067
LD3	4080.8	0.117146431742	237.525
LD9	4080.8	0.117284148021	236.913
LD2	4080.8	0.12202183049	237.672
LD4	4080.8	0.124069917677	237.391
LD8	4080.8	0.124189248279	236.984
LD1	4080.8	0.124368219946	237.833
LD10	4080.8	0.124537070269	236.856
LD5	4080.8	0.124684186084	237.27
PV2	4080.81	0.114810185886	237.525
PV1	4080.81	0.115203023935	237.833
PV3	4080.81	0.14349395967	237.27
BAT1	4080.81	0.143854056795	236.856
PV4	4080.81	0.144012597096	236.984
LD6	4320.8	0.118020329227	237.163
LD7	4320.8	0.129119298849	237.067
LD3	4320.8	0.129242640197	237.525
LD9	4320.8	0.131575981893	236.913
LD2	4320.8	0.13170124989	237.672
LD4	4320.8	0.131850426852	237.391
LD8	4320.8	0.131967243179	236.984
LD1	4320.8	0.132088782979	237.833
LD10	4320.8	0.132236781003	236.856
LD5	4320.8	0.132371757151	237.27
PV2	4320.81	0.122609772698	237.525
PV1	4320.81	0.122886880565	237.833
PV3	4320.81	0.123202992817	237.27
BAT1	4320.81	0.123565185785	236.856
PV4	4320.81	0.123870124006	236.984
LD6	4560.8	0.123858244985	237.354
LD7	4560.8	0.124023885471	237.259
LD3	4560.8	0.124141597269	237.707
LD9	4560.8	0.124259563915	237.107
LD4	4560.8	0.124527282202	237.578
LD8	4560.8	0.124680753357	237.177
LD1	4560.8	0.124824553149	238.003
LD10	4560.8	0.124940525148	237.049
LD5	4560.8	0.132049974135	237.459
PV2	4560.81	0.122206344318	237.707
PV1	4560.81	0.122469947962	238.003
PV3	4560.81	0.122759148164	237.459
BAT1	4560.81	0.1229000871	237.049
PV4	4560.81	0.124940370133	237.177
LD6	4800.8	0.11702078819	237.354
LD7	4800.8	0.149868378848	237.259
LD3	4800.8	0.150172795685	237.707
LD9	4800.8	0.150505390181	237.107
LD2	4800.8	0.150673570334	237.85
LD4	4800.8	0.150793209623	237.578
LD8	4800.8	0.150930409101	237.177
LD1	4800.8	0.151225368317	238.003
LD10	4800.8	0.151395209858	237.049
LD5	4800.8	0.151535215659	237.459
PV2	4800.81	0.141679320154	237.707
PV1	4800.81	0.151667949034	238.003
PV3	4800.81	0.151814719885	237.459
BAT1	4800.81	0.152107335776	237.049
PV4	4800.81	0.152431253811	237.177
LD6	5040.8	0.113313968105	237.354
LD7	5040.8	0.113653679948	237.259
LD3	5040.8	0.11396405736	237.707
LD9	5040.8	0.119697119943	237.107
LD2	5040.8	0.119984935266	237.85
LD4	5040.8	0.120115593978	237.578
LD8	5040.8	0.120310441618	237.177
LD1	5040.8	0.124817493021	238.003
LD10	5040.8	0.125057098483	237.049
LD5	5040.8	0.125316613184	237.459
PV2	5040.81	0.115451853638	237.707
PV1	5040.81	0.136185857749	238.003
PV3	5040.81	0.13636802849	237.459
BAT1	5040.81	0.136663428596	237.049
PV4	5040.81	0.136787860403	237.177
LD6	5280.8	0.082636620789	237.354
LD7	5280.8	0.098474941637	237.259
LD3	5280.8	0.124898142274	237.707
LD9	5280.8	0.125227466736	237.107
LD2	5280.8	0.125368569885	237.85
LD4	5280.8	0.125751269214	237.578
LD8	5280.8	0.125958739802	237.177
LD1	5280.8	0.126171692611	238.003
LD10	5280.8	0.126336271698	237.049
LD5	5280.8	0.126511821783	237.459
PV2	5280.81	0.116853223711	237.707
PV1	5280.81	0.116994249648	238.003
PV3	5280.81	0.117794468681	237.459
BAT1	5280.81	0.118191359966	237.049
PV4	5280.81	0.136565495713	237.177
LD6	5520.8	0.109941430373	237.57
LD7	5520.8	0.110241377183	237.478
LD3	5520.8	0.117593643969	237.919
LD9	5520.8	0.117733942294	237.327
LD2	5520.8	0.117875899566	238.056
LD4	5520.8	0.118008306078	237.793
LD8	5520.8	0.118122549356	237.396
LD1	5520.8	0.118266935807	238.203
LD10	5520.8	0.11845052862	237.268
LD5	5520.8	0.130690560306	237.676
PV2	5520.81	0.12084672958	237.919
PV1	5520.81	0.12097248945	238.203
PV3	5520.81	0.127407144706	237.676
BAT1	5520.81	0.127650577821	237.268
PV4	5520.81	0.127943484354	237.396
LD6	5760.8	0.088601838149	237.57
LD7	5760.8	0.097322971209	237.478
LD3	5760.8	0.097719197663	237.919
LD9	5760.8	0.155346734865	237.327
LD2	5760.8	0.155508317646	238.056
LD4	5760.8	0.155632023411	237.793
LD8	5760.8	0.155831898216	237.396
LD1	5760.8	0.156059483987	238.203
LD10	5760.8	0.156204628609	237.268
LD5	5760.8	0.156380676187	237.676
PV1	5760.81	0.146501958274	238.203
PV3	5760.81	0.146686511911	237.676
BAT1	5760.81	0.146851080107	237.268
PV4	5760.81	0.147261342849	237.396
LD6	6000.8	0.115275585321	237.57
LD7	6000.8	0.133575324521	237.478
LD3	6000.8	0.13375667675	237.919
LD9	6000.8	0.133910160975	237.327
LD2	6000.8	0.134028266132	238.056
LD4	6000.8	0.134316175401	237.793
LD8	6000.8	0.134534608037	237.396
LD1	6000.8	0.134651531919	238.203
LD10	6000.8	0.134842115603	237.268
LD5	6000.8	0.135091571314	237.676
PV2	6000.81	0.125487313871	237.919
PV1	6000.81	0.125642862976	238.203
PV3	6000.81	0.127145552975	237.676
BAT1	6000.81	0.127271404935	237.268
PV4	6000.81	0.128239201981	237.396
LD6	6240.8	0.113031715684	237.57
LD7	6240.8	0.123752358222	237.478
LD3	6240.8	0.125848980549	237.919
LD9	6240.8	0.126200302316	237.327
LD2	6240.8	0.126641277514	238.056
LD4	6240.8	0.126769397705	237.793
LD8	6240.8	0.126884371209	237.396
LD1	6240.8	0.127295144992	238.203
LD5	6240.8	0.12758274984	237.676
PV2	6240.81	0.118450179439	237.919
PV1	6240.81	0.118603688825	238.203
PV3	6240.81	0.11880403251	237.676
BAT1	6240.81	0.118918845032	237.268
PV4	6240.81	0.11904153977	237.396
LD6	6480.8	0.137836471275	237.556
LD7	6480.8	0.137969781592	237.466
LD3	6480.8	0.141277754509	237.894
LD9	6480.8	0.141451542552	237.32
LD4	6480.8	0.141620133642	237.77
LD8	6480.8	0.141751041456	237.388
LD1	6480.8	0.141864306455	238.178
LD10	6480.8	0.14197895767	237.263
LD5	6480.8	0.142172497597	237.658
PV2	6480.81	0.132448011883	237.894
PV1	6480.81	0.132640772813	238.178
PV3	6480.81	0.132754638466	237.658
BAT1	6480.81	0.132884527688	237.263
PV4	6480.81	0.144968284104	237.388
LD6	6720.8	0.113128232467	237.556
LD7	6720.8	0.129202789559	237.466
LD3	6720.8	0.129365723623	237.894
LD9	6720.8	0.129565964927	237.32
LD2	6720.8	0.129719643769	238.03
LD4	6720.8	0.129981575382	237.77
LD8	6720.8	0.130114304943	237.388
LD1	6720.8	0.130247604061	238.178
LD10	6720.8	0.130590284921	237.263
LD5	6720.8	0.13085052744	237.658
PV2	6720.81	0.12099415255	237.894
PV1	6720.81	0.121297227721	238.178
PV3	6720.81	0.121428962717	237.658
BAT1	6720.81	0.12154200054	237.263
PV4	6720.81	0.121696379759	237.388
LD6	6960.8	0.134188293417	237.556
LD7	6960.8	0.134530086277	237.466
LD3	6960.8	0.134665946882	237.894
LD9	6960.8	0.134784768218	237.32
LD2	6960.8	0.135092281146	238.03
LD4	6960.8	0.135205654049	237.77
LD8	6960.8	0.135365360834	237.388
LD1	6960.8	0.135683849085	238.178
LD10	6960.8	0.135815933832	237.263
LD5	6960.8	0.136096464593	237.658
PV2	6960.81	0.126353514327	237.894
PV1	6960.81	0.12647793863	238.178
PV3	6960.81	0.135794957833	237.658
BAT1	6960.81	0.136004334769	237.263
PV4	6960.81	0.136168302818	237.388
LD6	7200.8	0.112708689479	237.716
LD7	7200.8	0.141742500837	237.63
LD3	7200.8	0.141893903374	238.044
LD9	7200.8	0.142040577146	237.487
LD2	7200.8	0.142172217001	238.176
LD4	7200.8	0.142293199212	237.923
LD8	7200.8	0.142448674755	237.553
LD1	7200.8	0.142571166509	238.319
LD10	7200.8	0.14274150441	237.432
LD5	7200.8	0.14318857689	237.814
PV2	7200.81	0.133306015212	238.044
PV1	7200.81	0.133497497645	238.319
PV3	7200.81	0.133663489055	237.814
BAT1	7200.81	0.137620177404	237.432
PV4	7200.81	0.138062007467	237.553
LD6	7440.8	0.107488730598	237.716
LD7	7440.8	0.107865813839	237.63
LD3	7440.8	0.121106070836	238.044
LD9	7440.8	0.121237203508	237.487
LD2	7440.8	0.121350873623	238.176
LD4	7440.8	0.12156507044	237.923
LD8	7440.8	0.121749583723	237.553
LD1	7440.8	0.121909872935	238.319
LD10	7440.8	0.122030102649	237.432
LD5	7440.8	0.122149600512	237.814
PV2	7440.81	0.112262201234	238.044
PV1	7440.81	0.136417234254	238.319
PV3	7440.81	0.140135871146	237.814
BAT1	7440.81	0.14028951535	237.432
PV4	7440.81	0.154485909615	237.553
LD6	7680.8	0.108561000752	237.716
LD7	7680.8	0.117955243355	237.63
LD3	7680.8	0.118124521042	238.044
LD9	7680.8	0.118373294192	237.487
LD4	7680.8	0.121985816913	237.923
LD8	7680.8	0.122197205703	237.553
LD1	7680.8	0.122425663036	238.319
LD10	7680.8	0.122639053291	237.432
LD5	7680.8	0.122767306376	237.814
PV1	7680.81	0.147555767117	238.319
PV3	7680.81	0.147793710797	237.814
BAT1	7680.81	0.147931979655	237.432
PV4	7680.81	0.148088435866	237.553
LD6	7920.8	0.13182461495	237.716
LD7	7920.8	0.132210422524	237.63
LD3	7920.8	0.132456436785	238.044
LD9	7920.8	0.132579202315	237.487
LD2	7920.8	0.132748194308	238.176
LD4	7920.8	0.133151293559	237.923
LD8	7920.8	0.133275408952	237.553
LD1	7920.8	0.133390800375	238.319
LD10	7920.8	0.134865127064	237.432
LD5	7920.8	0.135032668699	237.814
PV2	7920.81	0.125209077616	238.044
PV1	7920.81	0.125344646874	238.319
PV3	7920.81	0.125463044017	237.814
BAT1	7920.81	0.125635553346	237.432
LD6	8160.8	0.10303903919	237.816
LD7	8160.8	0.103250142083	237.729
LD3	8160.8	0.110265932787	238.138
LD9	8160.8	0.110482602058	237.585
LD2	8160.8	0.110642442157	238.267
LD4	8160.8	0.110854376637	238.02
LD8	8160.8	0.110984621665	237.652
LD1	8160.8	0.143759456814	238.408
LD10	8160.8	0.143881916257	237.529
LD5	8160.8	0.144126195085	237.913
PV2	8160.81	0.134291562551	238.138
PV1	8160.81	0.134408469809	238.408
PV3	8160.81	0.134532953163	237.913
BAT1	8160.81	0.134708751734	237.529
PV4	8160.81	0.135005478802	237.652
LD6	8400.8	0.105686378761	237.816
LD7	8400.8	0.105872121199	237.729
LD3	8400.8	0.106092315172	238.138
LD9	8400.8	0.106266826378	237.585
LD2	8400.8	0.119972615324	238.267
LD4	8400.8	0.152408297143	238.02
LD8	8400.8	0.152521538961	237.652
LD1	8400.8	0.152744286764	238.408
LD10	8400.8	0.153023623287	237.529
PV2	8400.81	0.149046780622	238.138
PV1	8400.81	0.149167995596	238.408
PV3	8400.81	0.14928311123	237.913
BAT1	8400.81	0.149611014446	237.529
PV4	8400.81	0.149734806515	237.652
LD6	8640.8	0.1196572139	237.816
LD7	8640.8	0.155991388251	237.729
LD3	8640.8	0.156221176221	238.138
LD9	8640.8	0.156357726728	237.585
LD2	8640.8	0.175094344787	238.267
LD4	8640.8	0.175402427072	238.02
LD8	8640.8	0.175639667042	237.652
LD1	8640.8	0.175816221192	238.408
LD10	8640.8	0.175938816676	237.529
LD5	8640.8	0.176150102878	237.913
PV2	8640.81	0.166294006043	238.138
PV1	8640.81	0.166471720551	238.408
PV3	8640.81	0.166629143908	237.913
BAT1	8640.81	0.166793248264	237.529
PV4	8640.81	0.166912738604	237.652
LD6	8880.8	0.104504441745	237.816
LD7	8880.8	0.107912363326	237.729
LD3	8880.8	0.12676568889	238.138
LD9	8880.8	0.127474483533	237.585
LD2	8880.8	0.12762715108	238.267
LD4	8880.8	0.12777576201	238.02
LD8	8880.8	0.137605006018	237.652
LD1	8880.8	0.137726275122	238.408
LD10	8880.8	0.138032623044	237.529
LD5	8880.8	0.138175358347	237.913
PV2	8880.81	0.128339736872	238.138
PV1	8880.81	0.128455510145	238.408
PV3	8880.81	0.128609588932	237.913
BAT1	8880.81	0.146050312909	237.529
PV4	8880.81	0.146163383935	237.652
LD6	9120.8	0.120063708145	237.794
LD7	9120.8	0.120283688811	237.704
LD3	9120.8	0.120464200353	238.127
LD9	9120.8	0.120871739419	237.559
LD2	9120.8	0.121061705385	238.259
LD4	9120.8	0.159193753937	238.005
LD8	9120.8	0.159353535291	237.626
LD10	9120.8	0.159544971081	237.503
LD5	9120.8	0.159658739881	237.894
PV2	9120.81	0.150010564616	238.127
PV1	9120.81	0.150145845339	238.4
PV3	9120.81	0.150280871191	237.894
BAT1	9120.81	0.150399720567	237.503
PV4	9120.81	0.150517844367	237.626
LD6	9360.8	0.111609441352	237.794
LD7	9360.8	0.111818102135	237.704
LD3	9360.8	0.112049891275	238.127
LD9	9360.8	0.112202688478	237.559
LD2	9360.8	0.120642377616	238.259
LD4	9360.8	0.125342285039	238.005
LD8	9360.8	0.125468606796	237.626
LD1	9360.8	0.140673663265	238.4
LD10	9360.8	0.14099771468	237.503
LD5	9360.8	0.141902673124	237.894
PV2	9360.81	0.140121611062	238.127
PV1	9360.81	0.140301549996	238.4
PV3	9360.81	0.140471208114	237.894
BAT1	9360.81	0.140703817766	237.503
PV4	9360.81	0.140898141941	237.626
LD6	9600.8	0.106102818552	237.794
LD7	9600.8	0.107934988562	237.704
LD3	9600.8	0.108604739635	238.127
LD9	9600.8	0.116215420587	237.559
LD2	9600.8	0.130864715549	238.259
LD4	9600.8	0.130985912073	238.005
LD8	9600.8	0.13124678774	237.626
LD1	9600.8	0.131567997324	238.4
LD10	9600.8	0.131881462847	237.503
LD5	9600.8	0.132227067281	237.894
PV2	9600.81	0.122478257299	238.127
PV1	9600.81	0.130113758794	238.4
BAT1	9600.81	0.130292579482	237.503
PV4	9600.81	0.13057316228	237.626
LD6	9840.8	0.131409938261	237.794
LD7	9840.8	0.131556655353	237.704
LD3	9840.8	0.131746353983	238.127
LD9	9840.8	0.131869272131	237.559
LD2	9840.8	0.143983939555	238.259
LD4	9840.8	0.144267483153	238.005
LD8	9840.8	0.144427204953	237.626
LD1	9840.8	0.144549264668	238.4
LD10	9840.8	0.144719862961	237.503
LD5	9840.8	0.14495288122	237.894
PV2	9840.81	0.155933730524	238.127
PV3	9840.81	0.15608741367	237.894
BAT1	9840.81	0.156444994249	237.503
PV4	9840.81	0.156644515419	237.626
LD6	10080.8	0.064163006051	237.691
LD7	10080.8	0.160127149136	237.602
LD3	10080.8	0.160274288411	238.023
LD9	10080.8	0.160581286875	237.455
LD2	10080.8	0.161001941466	238.157
LD4	10080.8	0.161117432561	237.901
LD8	10080.8	0.161243608932	237.523
LD1	10080.8	0.161432744806	238.301
LD10	10080.8	0.1617812825	237.398
LD5	10080.8	0.161984788514	237.791
PV2	10080.81	0.152109925392	238.023
PV1	10080.81	0.152245140793	238.301
PV3	10080.81	0.152358210717	237.791
BAT1	10080.81	0.152515788582	237.398
PV4	10080.81	0.152905906754	237.523
LD6	10320.8	0.083779395704	237.691
LD7	10320.8	0.116255382009	237.602
LD3	10320.8	0.116541425275	238.023
LD9	10320.8	0.116942448681	237.455
LD2	10320.8	0.117255259474	238.157
LD4	10320.8	0.130862828818	237.901
LD8	10320.8	0.131199998183	237.523
LD1	10320.8	0.131380331096	238.301
LD10	10320.8	0.131515694291	237.398
LD5	10320.8	0.141630444178	237.791
PV2	10320.81	0.131829744851	238.023
PV1	10320.81	0.131947184315	238.301
PV3	10320.81	0.13216447942	237.791
BAT1	10320.81	0.13249618349	237.398
PV4	10320.81	0.132749893784	237.523
LD6	10560.8	0.117661460579	237.691
LD7	10560.8	0.117779945818	237.602
LD3	10560.8	0.12077733717	238.023
LD9	10560.8	0.122198993064	237.455
LD2	10560.8	0.122325311963	238.157
LD4	10560.8	0.12255329101	237.901
LD8	10560.8	0.127896048428	237.523
LD1	10560.8	0.128076640022	238.301
LD5	10560.8	0.128190657916	237.791
PV2	10560.81	0.148332450891	238.023
PV3	10560.81	0.148683329993	237.791
BAT1	10560.81	0.148967743318	237.398
PV4	10560.81	0.149375699099	237.523
LD6	10800.8	0.079212480932	237.78
LD3	10800.8	0.124469284819	238.111
LD9	10800.8	0.124602404006	237.548
LD2	10800.8	0.12504592401	238.243
LD4	10800.8	0.125403570438	237.99
LD8	10800.8	0.125551128941	237.615
LD1	10800.8	0.125735460428	238.384
LD10	10800.8	0.125939211999	237.492
LD5	10800.8	0.126231144204	237.88
PV2	10800.81	0.116428405107	238.111
PV1	10800.81	0.116555194755	238.384
PV3	10800.81	0.116674925557	237.88
BAT1	10800.81	0.118062469688	237.492
PV4	10800.81	0.11822631767	237.615
LD6	11040.8	0.139170844374	237.78
LD7	11040.8	0.139298009639	237.693
LD3	11040.8	0.139453388928	238.111
LD9	11040.8	0.139577582851	237.548
LD2	11040.8	0.146430970229	238.243
LD4	11040.8	0.146620015926	237.99
LD8	11040.8	0.147047817402	237.615
LD1	11040.8	0.147214993318	238.384
LD5	11040.8	0.147358850647	237.88
PV2	11040.81	0.154357596278	238.111
PV1	11040.81	0.154516280022	238.384
PV3	11040.81	0.164428635761	237.88
BAT1	11040.81	0.164558329068	237.492
PV4	11040.81	0.164814056639	237.615
LD6	11280.8	0.140971176232	237.78
LD7	11280.8	0.14131692628	237.693
LD3	11280.8	0.141547725014	238.111
LD9	11280.8	0.141670583558	237.548
LD2	11280.8	0.14190075261	238.243
LD4	11280.8	0.142122072876	237.99
LD8	11280.8	0.142266907398	237.615
LD1	11280.8	0.142702140882	238.384
LD10	11280.8	0.142836374629	237.492
LD5	11280.8	0.143148963272	237.88
PV2	11280.81	0.133484238496	238.111
PV1	11280.81	0.133597104898	238.384
PV3	11280.81	0.148927924942	237.88
BAT1	11280.81	0.149263243215	237.492
PV4	11280.81	0.149382594354	237.615
LD6	11520.8	0.091770748873	237.78
LD7	11520.8	0.123324768137	237.693
LD3	11520.8	0.124842054282	238.111
LD9	11520.8	0.124966143714	237.548
LD2	11520.8	0.125085756007	238.243
LD4	11520.8	0.125260178718	237.99
LD8	11520.8	0.126705311034	237.615
LD1	11520.8	0.126832874434	238.384
