600.8	Load.LD8	1.89683	236.661
600.8	Load.LD9	1.80024	236.625
600.8	Load.LD10	1.95236	236.605
660.8	Load.LD3	2.14504	237.118
660.8	Load.LD2	2.16215	237.267
660.8	Load.LD1	1.78583	237.437
660.8	Load.LD4	1.97975	236.989
660.8	Load.LD5	1.86036	236.88
660.8	Load.LD6	2.06599	236.788
660.8	Load.LD7	1.90827	236.716
660.8	Load.LD8	1.89683	236.661
660.8	Load.LD9	1.80024	236.625
660.8	Load.LD10	1.95236	236.605
720.8	Load.LD3	2.14504	237.118
720.8	Load.LD2	2.16215	237.267
720.8	Load.LD1	1.78583	237.437
720.8	Load.LD4	1.97975	236.989
720.8	Load.LD5	1.86036	236.88
720.8	Load.LD6	2.06599	236.788
720.8	Load.LD7	1.90827	236.716
720.8	Load.LD8	1.89683	236.661
720.8	Load.LD9	1.80024	236.625
720.8	Load.LD10	1.95236	236.605
780.8	Load.LD3	2.14504	237.118
780.8	Load.LD2	2.16215	237.267
780.8	Load.LD1	1.78583	237.437
780.8	Load.LD4	1.97975	236.989
780.8	Load.LD5	1.86036	236.88
780.8	Load.LD6	2.06599	236.788
780.8	Load.LD7	1.90827	236.716
780.8	Load.LD8	1.89683	236.661
780.8	Load.LD9	1.80024	236.625
780.8	Load.LD10	1.95236	236.605
840.8	Load.LD3	2.14504	237.118
840.8	Load.LD2	2.16215	237.267
840.8	Load.LD1	1.78583	237.437
840.8	Load.LD4	1.97975	236.989
840.8	Load.LD5	1.86036	236.88
840.8	Load.LD6	2.06599	236.788
840.8	Load.LD7	1.90827	236.716
840.8	Load.LD8	1.89683	236.661
840.8	Load.LD9	1.80024	236.625
840.8	Load.LD10	1.95236	236.605
900.8	Load.LD3	1.58425	237.625
900.8	Load.LD2	1.60517	237.758
900.8	Load.LD1	1.86954	237.906
900.8	Load.LD4	1.67428	237.507
900.8	Load.LD5	1.87822	237.406
900.8	Load.LD6	1.75072	237.322
900.8	Load.LD7	1.58065	237.255
900.8	Load.LD8	1.83046	237.204
900.8	Load.LD9	1.6057	237.17
900.8	Load.LD10	1.90235	237.151
960.8	Load.LD3	1.58425	237.625
960.8	Load.LD2	1.60517	237.758
960.8	Load.LD1	1.86954	237.906
960.8	Load.LD4	1.67428	237.507
960.8	Load.LD5	1.87822	237.406
960.8	Load.LD6	1.75072	237.322
960.8	Load.LD7	1.58065	237.255
960.8	Load.LD8	1.83046	237.204
960.8	Load.LD9	1.6057	237.17
960.8	Load.LD10	1.90235	237.151
1020.8	Load.LD3	1.57906	236.392
1020.8	Load.LD2	1.60009	236.57
1020.8	Load.LD1	1.86384	236.763
1020.8	Load.LD4	1.6686	236.229
1020.8	Load.LD5	1.87163	236.083
1020.8	Load.LD6	1.74437	235.954
1020.8	Load.LD7	1.57474	235.842
1020.8	Load.LD8	1.8234	235.746
1020.8	Load.LD9	1.59932	235.668
1020.8	Load.LD10	1.89458	235.604
1080.8	Load.LD3	1.57906	236.392
1080.8	Load.LD2	1.60009	236.57
1080.8	Load.LD1	1.86384	236.763
1080.8	Load.LD4	1.6686	236.229
1080.8	Load.LD5	1.87163	236.083
1080.8	Load.LD6	1.74437	235.954
1080.8	Load.LD7	1.57474	235.842
1080.8	Load.LD8	1.8234	235.746
1080.8	Load.LD9	1.59932	235.668
1080.8	Load.LD10	1.89458	235.604
1140.8	Load.LD3	1.57906	236.392
1140.8	Load.LD2	1.60009	236.57
1140.8	Load.LD1	1.86384	236.763
1140.8	Load.LD4	1.6686	236.229
1140.8	Load.LD5	1.87163	236.083
1140.8	Load.LD6	1.74437	235.954
1140.8	Load.LD7	1.57474	235.842
1140.8	Load.LD8	1.8234	235.746
1140.8	Load.LD9	1.59932	235.668
1140.8	Load.LD10	1.89458	235.604
1200.8	Load.LD3	1.57906	236.392
1200.8	Load.LD2	1.60009	236.57
1200.8	Load.LD1	1.86384	236.763
1200.8	Load.LD4	1.6686	236.229
1200.8	Load.LD5	1.87163	236.083
1200.8	Load.LD6	1.74437	235.954
1200.8	Load.LD7	1.57474	235.842
1200.8	Load.LD8	1.8234	235.746
1200.8	Load.LD9	1.59932	235.668
1200.8	Load.LD10	1.89458	235.604
1260.8	Load.LD3	1.57906	236.392
1260.8	Load.LD2	1.60009	236.57
1260.8	Load.LD1	1.86384	236.763
1260.8	Load.LD4	1.6686	236.229
1260.8	Load.LD5	1.87163	236.083
1260.8	Load.LD6	1.74437	235.954
1260.8	Load.LD7	1.57474	235.842
1260.8	Load.LD8	1.8234	235.746
1260.8	Load.LD9	1.59932	235.668
1260.8	Load.LD10	1.89458	235.604
1320.8	Load.LD3	1.57906	236.392
1320.8	Load.LD2	1.60009	236.57
1320.8	Load.LD1	1.86384	236.763
1320.8	Load.LD4	1.6686	236.229
1320.8	Load.LD5	1.87163	236.083
1320.8	Load.LD6	1.74437	235.954
1320.8	Load.LD7	1.57474	235.842
1320.8	Load.LD8	1.8234	235.746
1320.8	Load.LD9	1.59932	235.668
1320.8	Load.LD10	1.89458	235.604
1380.8	Load.LD3	1.57906	236.392
1380.8	Load.LD2	1.60009	236.57
1380.8	Load.LD1	1.86384	236.763
1380.8	Load.LD4	1.6686	236.229
1380.8	Load.LD5	1.87163	236.083
1380.8	Load.LD6	1.74437	235.954
1380.8	Load.LD7	1.57474	235.842
1380.8	Load.LD8	1.8234	235.746
1380.8	Load.LD9	1.59932	235.668
1380.8	Load.LD10	1.89458	235.604
1440.8	Load.LD3	1.57906	236.392
1440.8	Load.LD2	1.60009	236.57
1440.8	Load.LD1	1.86384	236.763
1440.8	Load.LD4	1.6686	236.229
1440.8	Load.LD5	1.87163	236.083
1440.8	Load.LD6	1.74437	235.954
1440.8	Load.LD7	1.57474	235.842
1440.8	Load.LD8	1.8234	235.746
1440.8	Load.LD9	1.59932	235.668
1440.8	Load.LD10	1.89458	235.604
1500.8	Load.LD3	1.57906	236.392
1500.8	Load.LD2	1.60009	236.57
1500.8	Load.LD1	1.86384	236.763
1500.8	Load.LD4	1.6686	236.229
1500.8	Load.LD5	1.87163	236.083
1500.8	Load.LD6	1.74437	235.954
1500.8	Load.LD7	1.57474	235.842
1500.8	Load.LD8	1.8234	235.746
1500.8	Load.LD9	1.59932	235.668
1500.8	Load.LD10	1.89458	235.604
1560.8	Load.LD3	1.57906	236.392
1560.8	Load.LD2	1.60009	236.57
1560.8	Load.LD1	1.86384	236.763
1560.8	Load.LD4	1.6686	236.229
1560.8	Load.LD5	1.87163	236.083
1560.8	Load.LD6	1.74437	235.954
1560.8	Load.LD7	1.57474	235.842
1560.8	Load.LD8	1.8234	235.746
1560.8	Load.LD9	1.59932	235.668
1560.8	Load.LD10	1.89458	235.604
1620.8	Load.LD3	1.57906	236.392
1620.8	Load.LD2	1.60009	236.57
1620.8	Load.LD1	1.86384	236.763
1620.8	Load.LD4	1.6686	236.229
1620.8	Load.LD5	1.87163	236.083
1620.8	Load.LD6	1.74437	235.954
1620.8	Load.LD7	1.57474	235.842
1620.8	Load.LD8	1.8234	235.746
1620.8	Load.LD9	1.59932	235.668
1620.8	Load.LD10	1.89458	235.604
1680.8	Load.LD3	1.57906	236.392
1680.8	Load.LD2	1.60009	236.57
1680.8	Load.LD1	1.86384	236.763
1680.8	Load.LD4	1.6686	236.229
1680.8	Load.LD5	1.87163	236.083
1680.8	Load.LD6	1.74437	235.954
1680.8	Load.LD7	1.57474	235.842
1680.8	Load.LD8	1.8234	235.746
1680.8	Load.LD9	1.59932	235.668
1680.8	Load.LD10	1.89458	235.604
1740.8	Load.LD3	1.57906	236.392
1740.8	Load.LD2	1.60009	236.57
1740.8	Load.LD1	1.86384	236.763
1740.8	Load.LD4	1.6686	236.229
1740.8	Load.LD5	1.87163	236.083
1740.8	Load.LD6	1.74437	235.954
1740.8	Load.LD7	1.57474	235.842
1740.8	Load.LD8	1.8234	235.746
1740.8	Load.LD9	1.59932	235.668
1740.8	Load.LD10	1.89458	235.604
1800.8	Load.LD3	1.70257	236.794
1800.8	Load.LD2	1.68504	236.961
1800.8	Load.LD1	1.41556	237.145
1800.8	Load.LD4	1.70088	236.643
1800.8	Load.LD5	1.64853	236.51
1800.8	Load.LD6	1.40766	236.391
1800.8	Load.LD7	1.61613	236.286
1800.8	Load.LD8	1.46573	236.197
1800.8	Load.LD9	1.37828	236.122
1800.8	Load.LD10	1.70838	236.06
1860.8	Load.LD3	1.70257	236.794
1860.8	Load.LD2	1.68504	236.961
1860.8	Load.LD1	1.41556	237.145
1860.8	Load.LD4	1.70088	236.643
1860.8	Load.LD5	1.64853	236.51
1860.8	Load.LD6	1.40766	236.391
1860.8	Load.LD7	1.61613	236.286
1860.8	Load.LD8	1.46573	236.197
1860.8	Load.LD9	1.37828	236.122
1860.8	Load.LD10	1.70838	236.06
1920.8	Load.LD3	1.70257	236.794
1920.8	Load.LD2	1.68504	236.961
1920.8	Load.LD1	1.41556	237.145
1920.8	Load.LD4	1.70088	236.643
1920.8	Load.LD5	1.64853	236.51
1920.8	Load.LD6	1.40766	236.391
1920.8	Load.LD7	1.61613	236.286
1920.8	Load.LD8	1.46573	236.197
1920.8	Load.LD9	1.37828	236.122
1920.8	Load.LD10	1.70838	236.06
1980.8	Load.LD3	1.70257	236.794
1980.8	Load.LD2	1.68504	236.961
1980.8	Load.LD1	1.41556	237.145
1980.8	Load.LD4	1.70088	236.643
1980.8	Load.LD5	1.64853	236.51
1980.8	Load.LD6	1.40766	236.391
1980.8	Load.LD7	1.61613	236.286
1980.8	Load.LD8	1.46573	236.197
1980.8	Load.LD9	1.37828	236.122
1980.8	Load.LD10	1.70838	236.06
2040.8	Load.LD3	1.70257	236.794
2040.8	Load.LD2	1.68504	236.961
2040.8	Load.LD1	1.41556	237.145
2040.8	Load.LD4	1.70088	236.643
2040.8	Load.LD5	1.64853	236.51
2040.8	Load.LD6	1.40766	236.391
2040.8	Load.LD7	1.61613	236.286
2040.8	Load.LD8	1.46573	236.197
2040.8	Load.LD9	1.37828	236.122
2040.8	Load.LD10	1.70838	236.06
2100.8	Load.LD3	1.70257	236.794
2100.8	Load.LD2	1.68504	236.961
2100.8	Load.LD1	1.41556	237.145
2100.8	Load.LD4	1.70088	236.643
2100.8	Load.LD5	1.64853	236.51
2100.8	Load.LD6	1.40766	236.391
2100.8	Load.LD7	1.61613	236.286
2100.8	Load.LD8	1.46573	236.197
2100.8	Load.LD9	1.37828	236.122
2100.8	Load.LD10	1.70838	236.06
2160.8	Load.LD3	1.70257	236.794
2160.8	Load.LD2	1.68504	236.961
2160.8	Load.LD1	1.41556	237.145
2160.8	Load.LD4	1.70088	236.643
2160.8	Load.LD5	1.64853	236.51
2160.8	Load.LD6	1.40766	236.391
2160.8	Load.LD7	1.61613	236.286
2160.8	Load.LD8	1.46573	236.197
2160.8	Load.LD9	1.37828	236.122
2160.8	Load.LD10	1.70838	236.06
2220.8	Load.LD3	1.70257	236.794
2220.8	Load.LD2	1.68504	236.961
2220.8	Load.LD1	1.41556	237.145
2220.8	Load.LD4	1.70088	236.643
2220.8	Load.LD5	1.64853	236.51
2220.8	Load.LD6	1.40766	236.391
2220.8	Load.LD7	1.61613	236.286
2220.8	Load.LD8	1.46573	236.197
2220.8	Load.LD9	1.37828	236.122
2220.8	Load.LD10	1.70838	236.06
2280.8	Load.LD3	1.70257	236.794
2280.8	Load.LD2	1.68504	236.961
2280.8	Load.LD1	1.41556	237.145
2280.8	Load.LD4	1.70088	236.643
2280.8	Load.LD5	1.64853	236.51
2280.8	Load.LD6	1.40766	236.391
2280.8	Load.LD7	1.61613	236.286
2280.8	Load.LD8	1.46573	236.197
2280.8	Load.LD9	1.37828	236.122
2280.8	Load.LD10	1.70838	236.06
2340.8	Load.LD3	1.70257	236.794
2340.8	Load.LD2	1.68504	236.961
2340.8	Load.LD1	1.41556	237.145
2340.8	Load.LD4	1.70088	236.643
2340.8	Load.LD5	1.64853	236.51
2340.8	Load.LD6	1.40766	236.391
2340.8	Load.LD7	1.61613	236.286
2340.8	Load.LD8	1.46573	236.197
2340.8	Load.LD9	1.37828	236.122
2340.8	Load.LD10	1.70838	236.06
2400.8	Load.LD3	1.70257	236.794
2400.8	Load.LD2	1.68504	236.961
2400.8	Load.LD1	1.41556	237.145
2400.8	Load.LD4	1.70088	236.643
2400.8	Load.LD5	1.64853	236.51
2400.8	Load.LD6	1.40766	236.391
2400.8	Load.LD7	1.61613	236.286
2400.8	Load.LD8	1.46573	236.197
2400.8	Load.LD9	1.37828	236.122
2400.8	Load.LD10	1.70838	236.06
2460.8	Load.LD3	1.70257	236.794
2460.8	Load.LD2	1.68504	236.961
2460.8	Load.LD1	1.41556	237.145
2460.8	Load.LD4	1.70088	236.643
2460.8	Load.LD5	1.64853	236.51
2460.8	Load.LD6	1.40766	236.391
2460.8	Load.LD7	1.61613	236.286
2460.8	Load.LD8	1.46573	236.197
2460.8	Load.LD9	1.37828	236.122
2460.8	Load.LD10	1.70838	236.06
2520.8	Load.LD3	1.70257	236.794
2520.8	Load.LD2	1.68504	236.961
2520.8	Load.LD1	1.41556	237.145
2520.8	Load.LD4	1.70088	236.643
2520.8	Load.LD5	1.64853	236.51
2520.8	Load.LD6	1.40766	236.391
2520.8	Load.LD7	1.61613	236.286
2520.8	Load.LD8	1.46573	236.197
2520.8	Load.LD9	1.37828	236.122
2520.8	Load.LD10	1.70838	236.06
2580.8	Load.LD3	1.70257	236.794
2580.8	Load.LD2	1.68504	236.961
2580.8	Load.LD1	1.41556	237.145
2580.8	Load.LD4	1.70088	236.643
2580.8	Load.LD5	1.64853	236.51
2580.8	Load.LD6	1.40766	236.391
2580.8	Load.LD7	1.61613	236.286
2580.8	Load.LD8	1.46573	236.197
2580.8	Load.LD9	1.37828	236.122
2580.8	Load.LD10	1.70838	236.06
2640.8	Load.LD3	1.70257	236.794
2640.8	Load.LD2	1.68504	236.961
2640.8	Load.LD1	1.41556	237.145
2640.8	Load.LD4	1.70088	236.643
2640.8	Load.LD5	1.64853	236.51
2640.8	Load.LD6	1.40766	236.391
2640.8	Load.LD7	1.61613	236.286
2640.8	Load.LD8	1.46573	236.197
2640.8	Load.LD9	1.37828	236.122
2640.8	Load.LD10	1.70838	236.06
2700.8	Load.LD3	1.41619	237.312
2700.8	Load.LD2	1.55712	237.463
2700.8	Load.LD1	1.44487	237.629
2700.8	Load.LD4	1.46649	237.174
2700.8	Load.LD5	1.41419	237.051
2700.8	Load.LD6	1.44018	236.94
2700.8	Load.LD7	1.24892	236.844
2700.8	Load.LD8	1.4872	236.759
2700.8	Load.LD9	1.43211	236.688
2700.8	Load.LD10	1.27155	236.63
2760.8	Load.LD3	1.41619	237.312
2760.8	Load.LD2	1.55712	237.463
2760.8	Load.LD1	1.44487	237.629
2760.8	Load.LD4	1.46649	237.174
2760.8	Load.LD5	1.41419	237.051
2760.8	Load.LD6	1.44018	236.94
2760.8	Load.LD7	1.24892	236.844
2760.8	Load.LD8	1.4872	236.759
2760.8	Load.LD9	1.43211	236.688
2760.8	Load.LD10	1.27155	236.63
2820.8	Load.LD3	1.41619	237.312
2820.8	Load.LD2	1.55712	237.463
2820.8	Load.LD1	1.44487	237.629
2820.8	Load.LD4	1.46649	237.174
2820.8	Load.LD5	1.41419	237.051
2820.8	Load.LD6	1.44018	236.94
2820.8	Load.LD7	1.24892	236.844
2820.8	Load.LD8	1.4872	236.759
2820.8	Load.LD9	1.43211	236.688
2820.8	Load.LD10	1.27155	236.63
2880.8	Load.LD3	1.41619	237.312
2880.8	Load.LD2	1.55712	237.463
2880.8	Load.LD1	1.44487	237.629
2880.8	Load.LD4	1.46649	237.174
2880.8	Load.LD5	1.41419	237.051
2880.8	Load.LD6	1.44018	236.94
2880.8	Load.LD7	1.24892	236.844
2880.8	Load.LD8	1.4872	236.759
2880.8	Load.LD9	1.43211	236.688
2880.8	Load.LD10	1.27155	236.63
2940.8	Load.LD3	1.41619	237.312
2940.8	Load.LD2	1.55712	237.463
2940.8	Load.LD1	1.44487	237.629
2940.8	Load.LD4	1.46649	237.174
2940.8	Load.LD5	1.41419	237.051
2940.8	Load.LD6	1.44018	236.94
2940.8	Load.LD7	1.24892	236.844
2940.8	Load.LD8	1.4872	236.759
2940.8	Load.LD9	1.43211	236.688
2940.8	Load.LD10	1.27155	236.63
3000.8	Load.LD3	1.41619	237.312
3000.8	Load.LD2	1.55712	237.463
3000.8	Load.LD1	1.44487	237.629
3000.8	Load.LD4	1.46649	237.174
3000.8	Load.LD5	1.41419	237.051
3000.8	Load.LD6	1.44018	236.94
3000.8	Load.LD7	1.24892	236.844
3000.8	Load.LD8	1.4872	236.759
3000.8	Load.LD9	1.43211	236.688
3000.8	Load.LD10	1.27155	236.63
3060.8	Load.LD3	1.41619	237.312
3060.8	Load.LD2	1.55712	237.463
3060.8	Load.LD1	1.44487	237.629
3060.8	Load.LD4	1.46649	237.174
3060.8	Load.LD5	1.41419	237.051
3060.8	Load.LD6	1.44018	236.94
3060.8	Load.LD7	1.24892	236.844
3060.8	Load.LD8	1.4872	236.759
3060.8	Load.LD9	1.43211	236.688
3060.8	Load.LD10	1.27155	236.63
3120.8	Load.LD3	1.41619	237.312
3120.8	Load.LD2	1.55712	237.463
3120.8	Load.LD1	1.44487	237.629
3120.8	Load.LD4	1.46649	237.174
3120.8	Load.LD5	1.41419	237.051
3120.8	Load.LD6	1.44018	236.94
3120.8	Load.LD7	1.24892	236.844
3120.8	Load.LD8	1.4872	236.759
3120.8	Load.LD9	1.43211	236.688
3120.8	Load.LD10	1.27155	236.63
3180.8	Load.LD3	1.41619	237.312
3180.8	Load.LD2	1.55712	237.463
3180.8	Load.LD1	1.44487	237.629
3180.8	Load.LD4	1.46649	237.174
3180.8	Load.LD5	1.41419	237.051
3180.8	Load.LD6	1.44018	236.94
3180.8	Load.LD7	1.24892	236.844
3180.8	Load.LD8	1.4872	236.759
3180.8	Load.LD9	1.43211	236.688
3180.8	Load.LD10	1.27155	236.63
3240.8	Load.LD3	1.41619	237.312
3240.8	Load.LD2	1.55712	237.463
3240.8	Load.LD1	1.44487	237.629
3240.8	Load.LD4	1.46649	237.174
3240.8	Load.LD5	1.41419	237.051
3240.8	Load.LD6	1.44018	236.94
3240.8	Load.LD7	1.24892	236.844
3240.8	Load.LD8	1.4872	236.759
3240.8	Load.LD9	1.43211	236.688
3240.8	Load.LD10	1.27155	236.63
3300.8	Load.LD3	1.41619	237.312
3300.8	Load.LD2	1.55712	237.463
3300.8	Load.LD1	1.44487	237.629
3300.8	Load.LD4	1.46649	237.174
3300.8	Load.LD5	1.41419	237.051
3300.8	Load.LD6	1.44018	236.94
3300.8	Load.LD7	1.24892	236.844
3300.8	Load.LD8	1.4872	236.759
3300.8	Load.LD9	1.43211	236.688
3300.8	Load.LD10	1.27155	236.63
3360.8	Load.LD3	1.41619	237.312
3360.8	Load.LD2	1.55712	237.463
3360.8	Load.LD1	1.44487	237.629
3360.8	Load.LD4	1.46649	237.174
3360.8	Load.LD5	1.41419	237.051
3360.8	Load.LD6	1.44018	236.94
3360.8	Load.LD7	1.24892	236.844
3360.8	Load.LD8	1.4872	236.759
3360.8	Load.LD9	1.43211	236.688
3360.8	Load.LD10	1.27155	236.63
3420.8	Load.LD3	1.41619	237.312
3420.8	Load.LD2	1.55712	237.463
3420.8	Load.LD1	1.44487	237.629
3420.8	Load.LD4	1.46649	237.174
3420.8	Load.LD5	1.41419	237.051
3420.8	Load.LD6	1.44018	236.94
3420.8	Load.LD7	1.24892	236.844
3420.8	Load.LD8	1.4872	236.759
3420.8	Load.LD9	1.43211	236.688
3420.8	Load.LD10	1.27155	236.63
3480.8	Load.LD3	1.41619	237.312
3480.8	Load.LD2	1.55712	237.463
3480.8	Load.LD1	1.44487	237.629
3480.8	Load.LD4	1.46649	237.174
3480.8	Load.LD5	1.41419	237.051
3480.8	Load.LD6	1.44018	236.94
3480.8	Load.LD7	1.24892	236.844
3480.8	Load.LD8	1.4872	236.759
3480.8	Load.LD9	1.43211	236.688
3480.8	Load.LD10	1.27155	236.63
3540.8	Load.LD3	1.41619	237.312
3540.8	Load.LD2	1.55712	237.463
3540.8	Load.LD1	1.44487	237.629
3540.8	Load.LD4	1.46649	237.174
3540.8	Load.LD5	1.41419	237.051
3540.8	Load.LD6	1.44018	236.94
3540.8	Load.LD7	1.24892	236.844
3540.8	Load.LD8	1.4872	236.759
3540.8	Load.LD9	1.43211	236.688
3540.8	Load.LD10	1.27155	236.63
3600.8	Load.LD3	1.41191	237.525
3600.8	Load.LD2	1.44096	237.672
3600.8	Load.LD1	1.23186	237.833
3600.8	Load.LD4	1.38192	237.391
3600.8	Load.LD5	1.44653	237.27
3600.8	Load.LD6	1.16563	237.163
3600.8	Load.LD7	1.37666	237.067
3600.8	Load.LD8	1.26869	236.984
3600.8	Load.LD9	1.41977	236.913
3600.8	Load.LD10	1.23474	236.856
3660.8	Load.LD3	1.41191	237.525
3660.8	Load.LD2	1.44096	237.672
3660.8	Load.LD1	1.23186	237.833
3660.8	Load.LD4	1.38192	237.391
3660.8	Load.LD5	1.44653	237.27
3660.8	Load.LD6	1.16563	237.163
3660.8	Load.LD7	1.37666	237.067
3660.8	Load.LD8	1.26869	236.984
3660.8	Load.LD9	1.41977	236.913
3660.8	Load.LD10	1.23474	236.856
3720.8	Load.LD3	1.41191	237.525
3720.8	Load.LD2	1.44096	237.672
3720.8	Load.LD1	1.23186	237.833
3720.8	Load.LD4	1.38192	237.391
3720.8	Load.LD5	1.44653	237.27
3720.8	Load.LD6	1.16563	237.163
3720.8	Load.LD7	1.37666	237.067
3720.8	Load.LD8	1.26869	236.984
3720.8	Load.LD9	1.41977	236.913
3720.8	Load.LD10	1.23474	236.856
3780.8	Load.LD3	1.41191	237.525
3780.8	Load.LD2	1.44096	237.672
3780.8	Load.LD1	1.23186	237.833
3780.8	Load.LD4	1.38192	237.391
3780.8	Load.LD5	1.44653	237.27
3780.8	Load.LD6	1.16563	237.163
3780.8	Load.LD7	1.37666	237.067
3780.8	Load.LD8	1.26869	236.984
3780.8	Load.LD9	1.41977	236.913
3780.8	Load.LD10	1.23474	236.856
3840.8	Load.LD3	1.41191	237.525
3840.8	Load.LD2	1.44096	237.672
3840.8	Load.LD1	1.23186	237.833
3840.8	Load.LD4	1.38192	237.391
3840.8	Load.LD5	1.44653	237.27
3840.8	Load.LD6	1.16563	237.163
3840.8	Load.LD7	1.37666	237.067
3840.8	Load.LD8	1.26869	236.984
3840.8	Load.LD9	1.41977	236.913
3840.8	Load.LD10	1.23474	236.856
3900.8	Load.LD3	1.41191	237.525
3900.8	Load.LD2	1.44096	237.672
3900.8	Load.LD1	1.23186	237.833
3900.8	Load.LD4	1.38192	237.391
3900.8	Load.LD5	1.44653	237.27
3900.8	Load.LD6	1.16563	237.163
3900.8	Load.LD7	1.37666	237.067
3900.8	Load.LD8	1.26869	236.984
3900.8	Load.LD9	1.41977	236.913
3900.8	Load.LD10	1.23474	236.856
3960.8	Load.LD3	1.41191	237.525
3960.8	Load.LD2	1.44096	237.672
3960.8	Load.LD1	1.23186	237.833
3960.8	Load.LD4	1.38192	237.391
3960.8	Load.LD5	1.44653	237.27
3960.8	Load.LD6	1.16563	237.163
3960.8	Load.LD7	1.37666	237.067
3960.8	Load.LD8	1.26869	236.984
3960.8	Load.LD9	1.41977	236.913
3960.8	Load.LD10	1.23474	236.856
4020.8	Load.LD3	1.41191	237.525
4020.8	Load.LD2	1.44096	237.672
4020.8	Load.LD1	1.23186	237.833
4020.8	Load.LD4	1.38192	237.391
