0.7	2.00502	0.668339	0.668339	0.668339	0.250613	0.250613	0.250613	236.621	-1.32728	2.81848	-1.07494	236.625
3000.7	1.29772	0.432574	0.432574	0.432574	0.164945	0.164945	0.164945	219.364	-0.902445	1.96882	-0.760023	219.366
6000.7	1.33382	0.444606	0.444606	0.444606	0.149157	0.149157	0.149157	220.061	-0.557688	2.01864	-0.682913	220.062
9000.7	1.11806	0.372688	0.372688	0.372688	0.0957819	0.0957819	0.0957819	220.281	-0.636008	1.69061	-0.439698	220.282
12000.7	1.04312	0.347706	0.347706	0.347706	0.0859017	0.0859017	0.0859017	220.332	-0.699724	1.57684	-0.394881	220.333
15000.7	1.10667	0.36889	0.36889	0.36889	0.116068	0.116068	0.116068	220.391	-0.668658	1.67219	-0.53172	220.392
18000.7	1.19571	0.398569	0.398569	0.398569	0.106445	0.106445	0.106445	220.158	-0.716824	1.80879	-0.489384	220.159
21000.7	1.45462	0.484875	0.484875	0.484875	0.0457684	0.0457684	0.0457684	218.834	-1.03276	2.21468	-0.219598	218.837
24000.7	2.90743	0.969142	0.969142	0.969142	0.307888	0.307888	0.307888	214.879	-1.62393	4.49909	-1.46685	214.885
27000.7	3.65187	1.21729	1.21729	1.21729	0.40128	0.40128	0.40128	211.709	-2.01504	5.73126	-1.94998	211.719
30000.7	3.96464	1.32155	1.32155	1.32155	0.167165	0.167165	0.167165	214.411	-2.79739	6.1524	-0.859918	214.429
33000.7	3.84128	1.28043	1.28043	1.28043	0.244914	0.244914	0.244914	216.579	-2.04198	5.90086	-1.18646	216.589
36000.7	3.51155	1.17052	1.17052	1.17052	0.331326	0.331326	0.331326	219.08	-0.849871	5.33693	-1.53306	219.081
39000.7	3.13537	1.04512	1.04512	1.04512	0.289406	0.289406	0.289406	220.112	-0.358861	4.74598	-1.32255	220.113
42000.7	2.92203	0.974011	0.974011	0.974011	0.174681	0.174681	0.174681	219.849	0.161847	4.43095	-0.791289	219.849
45000.7	3.37251	1.12417	1.12417	1.12417	0.415987	0.415987	0.415987	218.452	0.564123	5.15094	-1.89094	218.453
48000.7	3.71761	1.2392	1.2392	1.2392	0.36047	0.36047	0.36047	218.75	0.453949	5.66831	-1.6361	218.751
51000.7	3.15122	1.05041	1.05041	1.05041	0.19858	0.19858	0.19858	219.882	-0.104716	4.77672	-0.905396	219.882
54000.7	2.90766	0.969218	0.969218	0.969218	0.101843	0.101843	0.101843	218.863	-0.695291	4.42691	-0.479392	218.864
57000.7	2.80612	0.935374	0.935374	0.935374	0.0568368	0.0568368	0.0568368	217.782	-0.769359	4.29402	-0.27615	217.783
60000.7	3.23441	1.07814	1.07814	1.07814	0.366829	0.366829	0.366829	215.198	-1.36224	4.99898	-1.73625	215.202
63000.7	4.01901	1.33967	1.33967	1.33967	0.26009	0.26009	0.26009	213.758	-2.10182	6.25466	-1.27825	213.768
66000.7	4.43753	1.47918	1.47918	1.47918	0.569791	0.569791	0.569791	213.345	-2.36815	6.90276	-2.74737	213.358
69000.7	4.48781	1.49594	1.49594	1.49594	0.473519	0.473519	0.473519	214.592	-2.72494	6.94193	-2.29475	214.61
72000.7	5.39463	1.79821	1.79821	1.79821	0.411104	0.411104	0.411104	214.194	-2.95144	8.36721	-2.0346	214.214
75000.7	4.58264	1.52755	1.52755	1.52755	0.435017	0.435017	0.435017	216.853	-2.30773	7.02201	-2.08078	216.865
78000.7	3.73801	1.246	1.246	1.246	0.414969	0.414969	0.414969	217.83	-2.23383	5.69994	-1.96347	217.841
81000.7	3.0682	1.02273	1.02273	1.02273	0.24748	0.24748	0.24748	221.205	-1.98413	4.61305	-1.16016	221.214
84000.7	2.56926	0.856421	0.856421	0.856421	0.275068	0.275068	0.275068	219.988	-1.27767	3.88564	-1.27294	219.992
